t_values,ir_values,red_values
114.381928,41750.0,58809.0
114.395452,41762.0,58819.0
114.408336,41759.0,58840.0
114.419356,41756.0,58838.0
114.432888,41767.0,58861.0
114.445764,41756.0,58879.0
114.456784,41769.0,58867.0
114.470316,41769.0,58829.0
114.483196,41750.0,58781.0
114.494216,41730.0,58788.0
114.507956,41725.0,58680.0
114.518968,41719.0,58693.0
114.532504,41692.0,58571.0
114.545388,41677.0,58535.0
114.556408,41679.0,58521.0
114.569944,41669.0,58482.0
114.582828,41663.0,58447.0
114.593848,41643.0,58458.0
114.607376,41635.0,58439.0
114.620252,41666.0,58443.0
114.631268,41663.0,58436.0
114.645,41660.0,58464.0
114.656008,41663.0,58454.0
114.66954,41658.0,58480.0
114.682428,41669.0,58478.0
114.693444,41679.0,58501.0
114.706968,41673.0,58545.0
114.719844,41695.0,58556.0
114.730864,41709.0,58544.0
114.744388,41692.0,58572.0
114.757268,41709.0,58566.0
114.768284,41686.0,58563.0
114.781796,41705.0,58587.0
114.794684,41707.0,58584.0
114.8057,41704.0,58575.0
114.81944,41707.0,58578.0
114.830456,41700.0,58544.0
114.843976,41708.0,58572.0
114.856852,41695.0,58559.0
114.867872,41693.0,58559.0
114.881388,41710.0,58565.0
114.89428,41710.0,58578.0
114.905292,41692.0,58561.0
114.918808,41701.0,58592.0
114.931696,41711.0,58587.0
114.942708,41712.0,58600.0
114.95624,41709.0,58617.0
114.969128,41719.0,58630.0
114.98014,41699.0,58634.0
114.993884,41718.0,58643.0
115.004904,41722.0,58653.0
115.01842,41729.0,58665.0
115.031312,41740.0,58692.0
115.042328,41728.0,58700.0
115.055844,41730.0,58719.0
115.06874,41742.0,58705.0
115.079756,41749.0,58726.0
115.093284,41750.0,58741.0
115.10618,41752.0,58767.0
115.117196,41769.0,58739.0
115.13094,41775.0,58770.0
115.14196,41761.0,58759.0
115.15548,41757.0,58775.0
115.168368,41771.0,58780.0
115.17938,41755.0,58784.0
115.192916,41772.0,58804.0
115.205812,41777.0,58806.0
115.216824,41767.0,58796.0
115.230352,41783.0,58836.0
115.243236,41777.0,58833.0
115.254248,41770.0,58852.0
115.267788,41777.0,58852.0
115.280668,41774.0,58877.0
115.291684,41787.0,58864.0
115.305416,41782.0,58888.0
115.316432,41799.0,58893.0
115.329968,41791.0,58896.0
115.342848,41779.0,58889.0
115.353864,41775.0,58898.0
115.367388,41786.0,58853.0
115.380272,41784.0,58809.0
115.391284,41760.0,58784.0
115.404824,41743.0,58679.0
115.417704,41696.0,58595.0
115.42872,41695.0,58603.0
115.442232,41681.0,58481.0
115.455108,41678.0,58456.0
115.466128,41674.0,58441.0
115.479864,41668.0,58398.0
115.49088,41664.0,58411.0
115.504408,41669.0,58368.0
115.517284,41650.0,58369.0
115.528304,41647.0,58349.0
115.54182,41645.0,58355.0
115.554708,41649.0,58352.0
115.565724,41663.0,58349.0
115.579244,41672.0,58378.0
115.592132,41670.0,58389.0
115.603144,41670.0,58389.0
115.616672,41654.0,58417.0
115.629568,41667.0,58427.0
115.64058,41687.0,58435.0
115.654312,41661.0,58431.0
115.665332,41682.0,58440.0
115.678844,41688.0,58428.0
115.691732,41674.0,58430.0
115.702748,41667.0,58433.0
115.716264,41681.0,58399.0
115.729152,41683.0,58408.0
115.740168,41677.0,58408.0
115.753692,41680.0,58403.0
115.766584,41670.0,58405.0
115.777596,41671.0,58400.0
115.791136,41672.0,58410.0
115.804024,41660.0,58422.0
115.81504,41692.0,58421.0
115.828788,41679.0,58439.0
115.839804,41688.0,58437.0
115.85334,41679.0,58456.0
115.866228,41706.0,58464.0
115.877244,41707.0,58466.0
115.890772,41707.0,58500.0
115.903652,41721.0,58499.0
115.914668,41713.0,58517.0
115.9282,41701.0,58546.0
115.941084,41723.0,58549.0
115.952096,41711.0,58527.0
115.965836,41734.0,58545.0
115.976852,41726.0,58568.0
115.99038,41738.0,58578.0
116.003264,41723.0,58594.0
116.01428,41739.0,58593.0
116.027808,41746.0,58634.0
116.040684,41735.0,58613.0
116.051696,41743.0,58609.0
116.065232,41742.0,58643.0
116.078112,41745.0,58639.0
116.089128,41749.0,58643.0
116.10286,41751.0,58671.0
116.113876,41749.0,58672.0
116.127404,41748.0,58668.0
116.14028,41756.0,58681.0
116.151304,41765.0,58698.0
116.164824,41756.0,58707.0
116.177704,41763.0,58692.0
116.188716,41743.0,58709.0
116.20224,41766.0,58712.0
116.215124,41750.0,58741.0
116.22614,41766.0,58726.0
116.23966,41769.0,58744.0
116.25254,41758.0,58772.0
116.26356,41768.0,58759.0
116.277072,41756.0,58776.0
116.28996,41780.0,58765.0
116.30098,41755.0,58752.0
116.3147,41736.0,58705.0
116.32572,41749.0,58710.0
116.339236,41719.0,58622.0
116.352116,41687.0,58534.0
116.363128,41670.0,58510.0
116.376652,41616.0,58300.0
116.389544,41583.0,58194.0
116.40056,41547.0,58152.0
116.414076,41518.0,57973.0
116.426968,41480.0,57876.0
116.437984,41472.0,57848.0
116.451516,41413.0,57694.0
116.464404,41396.0,57639.0
116.475416,41403.0,57600.0
116.489164,41352.0,57501.0
116.500184,41335.0,57498.0
116.513704,41319.0,57366.0
116.526592,41289.0,57320.0
116.537612,41302.0,57305.0
116.551136,41261.0,57234.0
116.564024,41250.0,57187.0
116.57504,41251.0,57185.0
116.588584,41238.0,57151.0
116.601468,41222.0,57103.0
116.612488,41215.0,57096.0
116.62602,41196.0,57053.0
116.6389,41197.0,57035.0
116.649912,41200.0,57037.0
116.663656,41176.0,56989.0
116.674672,41172.0,56982.0
116.6882,41171.0,56945.0
116.70108,41175.0,56946.0
116.712096,41153.0,56958.0
116.725624,41145.0,56966.0
116.738504,41172.0,56981.0
116.74952,41158.0,56977.0
116.763048,41152.0,56983.0
116.775924,41149.0,56989.0
116.78694,41166.0,57006.0
116.800684,41161.0,57037.0
116.811692,41164.0,57041.0
116.82522,41183.0,57089.0
116.8381,41164.0,57105.0
116.849116,41177.0,57114.0
116.862648,41209.0,57155.0
116.875532,41191.0,57146.0
116.886548,41168.0,57143.0
116.900056,41195.0,57190.0
116.912936,41193.0,57181.0
116.923956,41194.0,57186.0
116.937476,41195.0,57195.0
116.950368,41218.0,57214.0
116.961384,41206.0,57223.0
116.974904,41205.0,57240.0
116.987796,41222.0,57266.0
116.998808,41218.0,57245.0
117.012552,41238.0,57278.0
117.023568,41224.0,57283.0
117.037092,41239.0,57287.0
117.04998,41232.0,57305.0
117.061,41242.0,57313.0
117.074512,41271.0,57347.0
117.087408,41252.0,57364.0
117.098424,41258.0,57354.0
117.11194,41271.0,57400.0
117.124832,41288.0,57451.0
117.135852,41304.0,57467.0
117.149376,41331.0,57585.0
117.162268,41376.0,57676.0
117.173288,41359.0,57670.0
117.187032,41382.0,57779.0
117.198044,41395.0,57777.0
117.211564,41420.0,57821.0
117.224456,41429.0,57851.0
117.235468,41407.0,57864.0
117.249,41423.0,57934.0
117.261892,41447.0,57937.0
117.272912,41452.0,57947.0
117.286444,41452.0,58008.0
117.299328,41458.0,58002.0
117.310344,41466.0,58009.0
117.324092,41476.0,58050.0
117.335108,41474.0,58055.0
117.34864,41477.0,58103.0
117.361532,41489.0,58095.0
117.372548,41471.0,58108.0
117.38608,41463.0,58059.0
117.398968,41447.0,58013.0
117.409984,41471.0,58003.0
117.42352,41423.0,57902.0
117.436404,41400.0,57834.0
117.447424,41409.0,57813.0
117.461172,41351.0,57704.0
117.472188,41353.0,57691.0
117.48572,41324.0,57570.0
117.49862,41314.0,57540.0
117.50964,41327.0,57547.0
117.523172,41303.0,57479.0
117.536056,41291.0,57445.0
117.547076,41268.0,57444.0
117.560828,41267.0,57374.0
117.571844,41275.0,57390.0
117.585376,41241.0,57324.0
117.59826,41220.0,57310.0
117.60928,41256.0,57307.0
117.622824,41220.0,57278.0
117.635708,41253.0,57272.0
117.646724,41241.0,57269.0
117.660256,41216.0,57264.0
117.673136,41229.0,57251.0
117.684152,41221.0,57272.0
117.697888,41228.0,57249.0
117.708904,41219.0,57270.0
117.722432,41244.0,57286.0
117.735316,41245.0,57296.0
117.746332,41253.0,57308.0
117.759864,41278.0,57344.0
117.772748,41284.0,57376.0
117.78376,41292.0,57388.0
117.79728,41292.0,57439.0
117.810164,41321.0,57463.0
117.821176,41316.0,57471.0
117.834704,41311.0,57501.0
117.847592,41324.0,57521.0
117.858608,41313.0,57506.0
117.872336,41348.0,57543.0
117.883356,41350.0,57543.0
117.89688,41326.0,57535.0
117.909756,41313.0,57503.0
117.920784,41337.0,57528.0
117.934296,41318.0,57480.0
117.947184,41303.0,57448.0
117.958204,41308.0,57468.0
117.971724,41295.0,57408.0
117.98462,41293.0,57394.0
117.995636,41294.0,57398.0
118.009152,41264.0,57336.0
118.022044,41249.0,57272.0
118.033056,41246.0,57275.0
118.046584,41241.0,57268.0
118.059468,41267.0,57257.0
118.07048,41261.0,57284.0
118.08422,41267.0,57302.0
118.095232,41255.0,57304.0
118.108756,41266.0,57329.0
118.121648,41269.0,57338.0
118.13266,41264.0,57324.0
118.146188,41261.0,57343.0
118.15908,41276.0,57313.0
118.170096,41264.0,57329.0
118.183624,41249.0,57273.0
118.196508,41225.0,57269.0
118.207528,41232.0,57235.0
118.221272,41215.0,57237.0
118.232292,41211.0,57212.0
118.245824,41211.0,57173.0
118.258724,41202.0,57147.0
118.26974,41195.0,57131.0
118.283296,41173.0,57055.0
118.29618,41136.0,57011.0
118.307192,41149.0,57001.0
118.320732,41132.0,56958.0
118.333616,41129.0,56955.0
118.344632,41135.0,56949.0
118.358372,41122.0,56924.0
118.369392,41128.0,56915.0
118.38292,41114.0,56883.0
118.3958,41113.0,56845.0
118.406816,41119.0,56851.0
118.420344,41077.0,56767.0
118.43322,41078.0,56738.0
118.44424,41078.0,56724.0
118.457764,41050.0,56670.0
118.470644,41031.0,56629.0
118.481664,41053.0,56625.0
118.495396,41046.0,56582.0
118.506412,41065.0,56595.0
118.519944,41022.0,56547.0
118.532828,41030.0,56537.0
118.543848,41017.0,56534.0
118.557372,41018.0,56517.0
118.570264,41035.0,56528.0
118.581276,41034.0,56518.0
118.594792,41021.0,56513.0
118.60768,41023.0,56530.0
118.618696,41009.0,56505.0
118.632212,41028.0,56502.0
118.645104,41022.0,56497.0
118.65612,41013.0,56482.0
118.669844,41002.0,56455.0
118.680864,41002.0,56445.0
118.69438,40984.0,56382.0
118.70726,40985.0,56384.0
118.718272,40990.0,56399.0
118.731804,40979.0,56349.0
118.744696,40991.0,56362.0
118.755712,40981.0,56386.0
118.769232,40983.0,56388.0
118.782128,40973.0,56381.0
118.79314,40975.0,56370.0
118.806652,40976.0,56347.0
118.81954,40974.0,56332.0
118.830552,40978.0,56334.0
118.844304,40964.0,56322.0
118.855316,40973.0,56299.0
118.868832,40978.0,56303.0
118.881728,40964.0,56304.0
118.892744,40972.0,56303.0
118.906268,40966.0,56320.0
118.919164,40971.0,56332.0
118.930176,40976.0,56318.0
118.94372,40971.0,56339.0
118.956612,40990.0,56339.0
118.967624,40987.0,56362.0
118.981368,40986.0,56381.0
118.992384,40989.0,56377.0
119.005904,40980.0,56361.0
119.0188,40991.0,56376.0
119.029816,40975.0,56359.0
119.043352,40981.0,56361.0
119.056236,40969.0,56351.0
119.067248,40980.0,56347.0
119.080784,40959.0,56318.0
119.093668,40967.0,56316.0
119.104684,40958.0,56331.0
119.118432,40976.0,56330.0
119.129448,40957.0,56328.0
119.14298,40957.0,56334.0
119.155872,40963.0,56337.0
119.166888,40968.0,56347.0
119.18042,40959.0,56335.0
119.193308,40961.0,56330.0
119.20432,40968.0,56337.0
119.217852,40952.0,56322.0
119.230744,40946.0,56308.0
119.241764,40945.0,56310.0
119.255508,40951.0,56296.0
119.266528,40929.0,56294.0
119.280064,40955.0,56309.0
119.292956,40957.0,56301.0
119.303972,40941.0,56300.0
119.317524,40942.0,56293.0
119.330408,40952.0,56297.0
119.341428,40943.0,56286.0
119.354952,40935.0,56274.0
119.367836,40927.0,56243.0
119.378852,40927.0,56215.0
119.392596,40891.0,56133.0
119.403616,40890.0,56122.0
119.417144,40868.0,56095.0
119.430024,40874.0,56055.0
119.441044,40872.0,56056.0
119.454572,40851.0,56044.0
119.46746,40877.0,56031.0
119.478476,40881.0,56042.0
119.491996,40876.0,56037.0
119.504884,40898.0,56092.0
119.515904,40899.0,56086.0
119.529652,40902.0,56101.0
119.540668,40901.0,56116.0
119.5542,40883.0,56145.0
119.567088,40916.0,56138.0
119.578108,40918.0,56164.0
119.591632,40923.0,56176.0
119.60452,40936.0,56202.0
119.61554,40928.0,56211.0
119.629064,40939.0,56235.0
119.641956,40956.0,56256.0
119.652972,40956.0,56264.0
119.666712,40968.0,56312.0
119.677728,40992.0,56330.0
119.691256,41014.0,56411.0
119.70414,41035.0,56474.0
119.715156,41019.0,56486.0
119.728672,41107.0,56683.0
119.741564,41152.0,56824.0
119.75258,41182.0,56852.0
119.766116,41223.0,57045.0
119.779008,41271.0,57146.0
119.790024,41276.0,57180.0
119.80354,41306.0,57283.0
119.816432,41319.0,57329.0
119.827448,41316.0,57331.0
119.841196,41328.0,57364.0
119.852212,41334.0,57381.0
119.865728,41329.0,57363.0
119.878624,41325.0,57348.0
119.889644,41304.0,57348.0
119.903172,41295.0,57327.0
119.916064,41291.0,57283.0
119.92708,41290.0,57284.0
119.940608,41292.0,57262.0
119.9535,41263.0,57244.0
119.96452,41264.0,57213.0
119.978264,41255.0,57171.0
119.98928,41244.0,57158.0
120.002808,41231.0,57127.0
120.015708,41222.0,57118.0
120.02672,41226.0,57094.0
120.040256,41231.0,57094.0
120.053152,41208.0,57085.0
120.064172,41197.0,57078.0
120.077708,41208.0,57051.0
120.090588,41206.0,57030.0
120.101604,41203.0,57043.0
120.115352,41198.0,57055.0
120.126368,41204.0,57049.0
120.139908,41212.0,57054.0
120.1528,41209.0,57055.0
120.163816,41213.0,57058.0
120.177352,41200.0,57061.0
120.19024,41212.0,57060.0
120.201256,41206.0,57063.0
120.215004,41215.0,57078.0
120.22602,41199.0,57069.0
120.239552,41228.0,57097.0
120.252448,41217.0,57084.0
120.263464,41213.0,57079.0
120.27702,41194.0,57038.0
120.289904,41185.0,57003.0
120.300916,41178.0,56989.0
120.314452,41172.0,56932.0
120.327344,41155.0,56919.0
120.33836,41160.0,56916.0
120.352112,41142.0,56869.0
120.363124,41167.0,56869.0
120.376664,41145.0,56834.0
120.389544,41149.0,56828.0
120.40056,41136.0,56817.0
120.414096,41144.0,56791.0
120.426988,41152.0,56788.0
120.438,41139.0,56795.0
120.451752,41133.0,56812.0
120.462772,41127.0,56805.0
120.476308,41136.0,56812.0
120.489188,41153.0,56802.0
120.500204,41140.0,56801.0
120.51374,41135.0,56811.0
120.526624,41158.0,56803.0
120.53764,41148.0,56817.0
120.551164,41134.0,56823.0
120.564048,41147.0,56818.0
120.575068,41134.0,56801.0
120.588812,41148.0,56797.0
120.599828,41150.0,56782.0
120.613364,41135.0,56770.0
120.626244,41120.0,56760.0
120.63726,41116.0,56764.0
120.650792,41127.0,56753.0
120.663676,41118.0,56741.0
120.674692,41144.0,56725.0
120.688212,41124.0,56728.0
120.701092,41119.0,56726.0
120.712112,41109.0,56727.0
120.725628,41094.0,56712.0
120.738524,41108.0,56681.0
120.749536,41110.0,56703.0
120.763272,41095.0,56700.0
120.774284,41100.0,56682.0
120.787808,41085.0,56677.0
120.800696,41088.0,56665.0
120.811708,41101.0,56665.0
120.825228,41072.0,56665.0
120.83812,41096.0,56645.0
120.849132,41082.0,56658.0
120.862656,41090.0,56661.0
120.875552,41083.0,56647.0
120.886568,41078.0,56652.0
120.900092,41075.0,56648.0
120.912984,41068.0,56623.0
120.923996,41082.0,56644.0
120.937748,41092.0,56638.0
120.948768,41087.0,56622.0
120.962288,41064.0,56644.0
120.975184,41067.0,56623.0
120.986204,41082.0,56636.0
120.999732,41093.0,56654.0
121.012636,41082.0,56640.0
121.023648,41071.0,56624.0
121.037192,41083.0,56654.0
121.050076,41077.0,56645.0
121.061088,41070.0,56623.0
121.074844,41080.0,56648.0
121.08586,41080.0,56637.0
121.099388,41061.0,56608.0
121.112288,41067.0,56595.0
121.1233,41062.0,56591.0
121.13684,41035.0,56557.0
121.149732,41033.0,56509.0
121.160748,41034.0,56499.0
121.174492,41009.0,56444.0
121.185508,41011.0,56432.0
121.199032,41010.0,56396.0
121.211932,41009.0,56404.0
121.222948,41004.0,56378.0
121.236496,41005.0,56374.0
121.24938,40999.0,56354.0
121.260392,41011.0,56371.0
121.273924,40999.0,56376.0
121.286804,40999.0,56373.0
121.297816,41019.0,56379.0
121.311576,41021.0,56404.0
121.322592,41024.0,56402.0
121.336128,41038.0,56427.0
121.34902,41020.0,56439.0
121.360036,41025.0,56446.0
121.373568,41018.0,56468.0
121.386452,41042.0,56471.0
121.397468,41040.0,56470.0
121.410996,41048.0,56479.0
121.423884,41029.0,56471.0
121.434896,41031.0,56464.0
121.44864,41020.0,56465.0
121.459656,41045.0,56466.0
121.473188,41017.0,56472.0
121.486072,41013.0,56452.0
121.497092,41037.0,56443.0
121.510632,41021.0,56431.0
121.523516,41011.0,56429.0
121.534532,41019.0,56426.0
121.54806,41031.0,56436.0
121.56094,41036.0,56434.0
121.57196,41014.0,56432.0
121.5857,41036.0,56447.0
121.596716,41020.0,56443.0
121.610268,41027.0,56436.0
121.623144,41012.0,56432.0
121.63416,41028.0,56430.0
121.64768,41026.0,56439.0
121.660564,41024.0,56445.0
121.67158,41020.0,56453.0
121.685108,41030.0,56466.0
121.698,41020.0,56477.0
121.709012,41037.0,56481.0
121.722744,41041.0,56471.0
121.73376,41047.0,56487.0
121.747284,41016.0,56456.0
121.760164,41001.0,56475.0
121.771176,41027.0,56482.0
121.7847,41030.0,56483.0
121.797592,41018.0,56485.0
121.808604,41036.0,56484.0
121.822136,41033.0,56484.0
121.835024,41023.0,56479.0
121.84604,41033.0,56479.0
121.859556,41040.0,56496.0
121.872444,41028.0,56521.0
121.883456,41031.0,56505.0
121.896996,41038.0,56515.0
121.909884,41024.0,56524.0
121.9209,41024.0,56527.0
121.934644,41029.0,56541.0
121.94566,41038.0,56513.0
121.95918,41042.0,56557.0
121.97208,41038.0,56551.0
121.983092,41032.0,56556.0
121.996632,41023.0,56546.0
122.00952,41048.0,56560.0
122.020536,41021.0,56548.0
122.034296,41033.0,56563.0
122.045312,41052.0,56574.0
122.058852,41043.0,56584.0
122.071748,41051.0,56590.0
122.082768,41054.0,56602.0
122.096292,41060.0,56624.0
122.109184,41067.0,56624.0
122.120208,41068.0,56626.0
122.133732,41073.0,56656.0
122.146624,41061.0,56658.0
122.15764,41060.0,56641.0
122.17138,41070.0,56637.0
122.182396,41047.0,56615.0
122.195932,41031.0,56568.0
122.208832,41026.0,56536.0
122.219848,41034.0,56518.0
122.23338,41020.0,56460.0
122.246268,40992.0,56435.0
122.25728,40993.0,56447.0
122.271036,41006.0,56408.0
122.282052,41005.0,56422.0
122.295584,40992.0,56418.0
122.308484,40989.0,56409.0
122.3195,41009.0,56404.0
122.33304,41000.0,56397.0
122.34592,40983.0,56421.0
122.356936,41001.0,56417.0
122.370476,41001.0,56425.0
122.383368,41008.0,56436.0
122.39438,41010.0,56434.0
122.408128,40996.0,56471.0
122.419144,41017.0,56471.0
122.432684,41011.0,56476.0
122.445568,41033.0,56492.0
122.456588,41012.0,56480.0
122.470124,41032.0,56501.0
122.483008,41019.0,56515.0
122.494024,41029.0,56511.0
122.50778,41027.0,56486.0
122.518796,41055.0,56509.0
122.532328,41028.0,56510.0
122.545212,41027.0,56509.0
122.556228,41017.0,56509.0
122.569772,41046.0,56517.0
122.582652,41015.0,56514.0
122.593668,41030.0,56504.0
122.6072,41028.0,56519.0
122.62008,41038.0,56517.0
122.6311,41046.0,56527.0
122.644624,41032.0,56523.0
122.657508,41033.0,56557.0
122.668524,41035.0,56539.0
122.68226,41043.0,56555.0
122.693276,41057.0,56556.0
122.706808,41051.0,56567.0
122.719688,41060.0,56596.0
122.730704,41066.0,56602.0
122.744228,41067.0,56621.0
122.757108,41087.0,56644.0
122.768124,41078.0,56630.0
122.781652,41075.0,56683.0
122.79454,41089.0,56695.0
122.80556,41089.0,56707.0
122.81908,41091.0,56728.0
122.831968,41100.0,56753.0
122.842984,41092.0,56742.0
122.856724,41115.0,56784.0
122.867744,41100.0,56775.0
122.881272,41112.0,56789.0
122.89416,41127.0,56787.0
122.905176,41119.0,56816.0
122.918692,41128.0,56823.0
122.931596,41139.0,56813.0
122.942608,41124.0,56843.0
122.956136,41123.0,56862.0
122.969024,41129.0,56870.0
